word,meaning,partOfSpeech,example,leapPart,leapNumber,tags
explode,①爆発する ②爆発的に増加する,自動詞,,Part4,1576,
collide,（with ～）（～と）衝突する,自動詞,,Part4,1577,
nephew,甥,名詞,,Part4,1578,
infant,（主に歩く前の）幼児,名詞,,Part4,1579,
spouse,配偶者,名詞,,Part4,1580,
heir,相続人，後継者,名詞,,Part4,1581,
folk,①人々 ②民間（起源）の,名詞,,Part4,1582,
peer,①（―s）同等の人，同輩 ②（よく見えなくて）じっと見る,名詞,,Part4,1583,
recipient,受け取る人，被移植者,名詞,,Part4,1584,
navigate,①（旅などで）進路を決める ②～を克服して進む，～を航行する,自動詞,,Part4,1585,
flee,逃亡する,自動詞,,Part4,1586,
retreat,①退く ②撤退，退却,自動詞,,Part4,1587,
crawl,這って進む，（渋滞などで）這うように進む,自動詞,,Part4,1588,
hover,①（鳥などが）空中にとどまる ②うろつく，さまよう,自動詞,,Part4,1589,
drift,漂う,自動詞,,Part4,1590,
alter,～を変える,他動詞,,Part4,1591,
convert,①（A into B）（A）を（B に）転換する ②～を改宗させる,他動詞,,Part4,1592,
overtake,～を追い越す,他動詞,,Part4,1593,
dispatch,（使者・軍隊など）を派遣する，（物資など）を送る,他動詞,,Part4,1594,
shrink,①縮む ②（数量が）減る ③～を縮ませる，減らす,自動詞,,Part4,1595,
wither,しおれる，しぼむ,自動詞,,Part4,1596,
descend,降下する,自動詞,,Part4,1597,
accelerate,～を加速する,他動詞,,Part4,1598,
fluctuate,（数値，物価が）変動する,自動詞,,Part4,1599,
distort,～を歪める,他動詞,,Part4,1600,
crack,①割れる，砕ける ②（パンと）音を出す ③～を割る，砕く ④割れ目,自動詞,,Part4,1601,
transition,移り変わり，推移,名詞,,Part4,1602,
game-changer,革命的なこと,名詞,,Part4,1603,
reinforce,～を補強する,他動詞,,Part4,1604,
foster,①（才能など）を育成する ②～の里親になる ③里親の,他動詞,,Part4,1605,
breakdown,①崩壊 ②故障 ③衰弱,名詞,,Part4,1606,
collapse,①崩壊する，倒れる ②崩壊，倒れること,自動詞,,Part4,1607,
render,①（SVOC）（O）を（C）にする ②（援助など）を与える,他動詞,,Part4,1608,
impair,（人間の機能など）を低下させる，損なう,他動詞,,Part4,1609,
undermine,～を弱める，揺るがす,他動詞,,Part4,1610,
cope,（with～）（～に）対処する,自動詞,,Part4,1611,
tackle,～に取り組む,他動詞,,Part4,1612,
demolish,（建物など）を取り壊す,他動詞,,Part4,1613,
confine,①～を閉じ込める ②（活動など）を制限する,他動詞,,Part4,1614,
designate,（通例，受け身で）～を指定する,他動詞,,Part4,1615,
regulate,①（主に規則によって）～を規制する ②（機器など）を調整する,他動詞,,Part4,1616,
refrain,（from ～）（～を）控える,自動詞,,Part4,1617,
prohibit,～を禁じる,他動詞,,Part4,1618,
halt,①～を止める ②止まる ③停止,他動詞,,Part4,1619,
constraint,制約,名詞,,Part4,1620,
stimulate,～を刺激する,他動詞,,Part4,1621,
animate,①～を活気づける ②～をアニメ化する,他動詞,,Part4,1622,
spur,①～を駆り立てる，促す ②拍車，刺激，動機,他動詞,,Part4,1623,
urge,①～をせき立てる，～に強く勧める ②（何かがしたい）衝動,他動詞,,Part4,1624,
compel,（A to do）（A）に（～することを）強制する,他動詞,,Part4,1625,
blur,①～をぼやかす ②ぼやける,他動詞,,Part4,1626,
divert,①（川など）の方向を変える ②（注意など）をそらす,他動詞,,Part4,1627,
reverse,①～を逆転する，覆す ②逆 ③逆の,他動詞,,Part4,1628,
overshadow,～の影を薄くさせる,他動詞,,Part4,1629,
worsen,～を悪化させる,他動詞,,Part4,1630,
jeopardize,（生命，経歴，制度など）を危険にさらす,他動詞,,Part4,1631,
supplement,①（栄養，収入など）を補う ②補充，栄養補助食品 ③付録,他動詞,,Part4,1632,
pose,～をもたらす,他動詞,,Part4,1633,
induce,①～を引き起こす ②((人)to do)(人)に～するよう説得する,他動詞,,Part4,1634,
betray,①～を裏切る ②～を漏らす，（うっかり）さらけ出す,他動詞,,Part4,1635,
bully,①～をいじめる ②いじめっ子,他動詞,,Part4,1636,
disregard,～を無視する,他動詞,,Part4,1637,
squeeze,①（果汁など）を搾る ②（手，指で）～を強く押す,他動詞,,Part4,1638,
rub,①～をこする ②(against ～)( ～に)こすりつける,他動詞,,Part4,1639,
smash,～を粉砕する,他動詞,,Part4,1640,
insert,①～を差し込む ②（語句など）を書き込む,他動詞,,Part4,1641,
detach,（A from B)（A）を（B から）切り離す,他動詞,,Part4,1642,
withdraw,①～を引っ込める ②（預金など）を引き出す ③退く,他動詞,,Part4,1643,
compile,～をまとめる，(辞書などを)編纂する,他動詞,,Part4,1644,
browse,①拾い読みする ②～を拾い読みする,自動詞,,Part4,1645,
manipulate,～を操作する,他動詞,,Part4,1646,
implement,①(契約，計画など)を実行する ②(単純な)道具,他動詞,,Part4,1647,
execute,①～を遂行する，実行する ②～を処刑する,他動詞,,Part4,1648,
host,①(大会など)を主催する ②(a ― of)多くの ③(客を接待する)主人(*女性も含む)，主催者，開催地，≪生物≫宿主,他動詞,,Part4,1649,
mount,①～を据え付ける ②(馬，自転車)に乗る ③増加する,他動詞,,Part4,1650,
discharge,①～を排出する ②(職務，任地などから)～を解放する,他動詞,,Part4,1651,
drain,①～の水を抜く ②～の水分を切る ③(液体が)流出する，乾く,他動詞,,Part4,1652,
soak,①～を浸す ②(up)(日光，考えなど)を吸収する,他動詞,,Part4,1653,
dip,①～を（ちょっと）つける，浸す ②～を少し下げる,他動詞,,Part4,1654,
suspend,①～を吊るす ②～を中断する ③～を停職［停学］にする,他動詞,,Part4,1655,
extract,①～を取り出す，抽出する ②抽出したもの，抜粋,他動詞,,Part4,1656,
slap,～を平手打ちする,他動詞,,Part4,1657,
embrace,①～を抱擁する ②(思想など)を受け入れる,他動詞,,Part4,1658,
embark,(on ～)(～に)着手する，乗り込む,自動詞,,Part4,1659,
intervene,(in ～)( ～に)介入する,自動詞,,Part4,1660,
penetrate,①～に入り込む ②～を貫通する ③貫通する，入る,他動詞,,Part4,1661,
intrude,(on～)(～に)立ち入る,自動詞,,Part4,1662,
utilize,～を利用する,他動詞,,Part4,1663,
embed,(in...)(...に)～を埋め込む,他動詞,,Part4,1664,
allocate,～を割り当てる,他動詞,,Part4,1665,
coordinate,(活動など)をうまく調整する,他動詞,,Part4,1666,
blink,まばたきする,自動詞,,Part4,1667,
spin,①ぐるぐる回る ②～を回す ③～を紡ぐ,自動詞,,Part4,1668,
rotate,①回転する ②～を回転させる,自動詞,,Part4,1669,
scramble,急いで動く,自動詞,,Part4,1670,
vanish,消える,自動詞,,Part4,1671,
snap,①ポキンと折れる ②～をポキンと折る、～をパチンと鳴らす,自動詞,,Part4,1672,
rattle,①ガタガタ鳴る ②～を鳴らす ③ガラガラ,自動詞,,Part4,1673,
cease,(to do )～しなくなる,他動詞,,Part4,1674,
haste,急ぐこと〈不可算〉,名詞,,Part4,1675,
conceal,～を隠す,他動詞,,Part4,1676,
disguise,①～を(偽装して)隠す ②(oneself as ～)～に変装する ③変装,他動詞,,Part4,1677,
deceive,～をだます,他動詞,,Part4,1678,
neglect,①～を怠る，放置する ②(子ども)の世話をしない ③放置,他動詞,,Part4,1679,
evacuate,(しばしば受動態で)～を避難させる,他動詞,,Part4,1680,
coincide,①(with ～)(～と)同時に起きる ②(with ～)(～と)一致する,自動詞,,Part4,1681,
prevail,①(考え，習慣などが)普及している ②(最後に人，考えが)優勢となる,自動詞,,Part4,1682,
sustain,(生命など)を維持する，支える,他動詞,,Part4,1683,
linger,①(いつまでも)残る ②(on)長居する,自動詞,,Part4,1684,
revive,①生き返る，よみがえる ②～を生き返らせる,自動詞,,Part4,1685,
resume,①～を再開する ②再開する ③〈米〉履歴書 ④概要，レジュメ,他動詞,,Part4,1686,
outbreak,発生，勃発,名詞,,Part4,1687,
inspect,～を検査する,他動詞,,Part4,1688,
expedition,①(研究・探求・戦争目的の)探検，遠征 ②探検隊,名詞,,Part4,1689,
enroll,①(in ～)(～に)入学する ②(be ―ed)在籍している,自動詞,,Part4,1690,
discipline,①(体罰などで)～を躾ける ②躾，規律 ③(学問)分野,他動詞,,Part4,1691,
tuition,①〈米〉授業料 ②(少人数での)授業,名詞,,Part4,1692,
ethic,①(―s)(社会や職業上の)倫理(観)②(伝統的に守られた)倫理,名詞,,Part4,1693,
psychology,①心理学 ②心理,名詞,,Part4,1694,
astronomy,天文学,名詞,,Part4,1695,
archaeologist,考古学者,名詞,,Part4,1696,
thesis,①論文 (theses) ②(正式な議論などの)テーマ,名詞,,Part4,1697,
dormitory,寮,名詞,,Part4,1698,
grasp,①～を理解する ②～をつかむ ③理解，つかむこと,他動詞,,Part4,1699,
anticipate,①～を予想する ②～を期待する,他動詞,,Part4,1700,
foresee,～を予知する,他動詞,,Part4,1701,
infer,(A from B)(B からA)を推測する,他動詞,,Part4,1702,
deduce,(A from B)(B からA)を推定する,他動詞,,Part4,1703,
deem,(Ｏ (to be)Ｃ)ＯをＣだと思う,他動詞,,Part4,1704,
ponder,～を熟考する,他動詞,,Part4,1705,
assure,～に保証する，確信させる,他動詞,,Part4,1706,
assess,～を評価する，査定する,他動詞,,Part4,1707,
concede,(譲歩して)～を認める,他動詞,,Part4,1708,
compromise,①妥協する ②(主義など)を曲げる ③妥協,自動詞,,Part4,1709,
comprehend,～を(十分に)理解する,他動詞,,Part4,1710,
reconcile,①(A with B)(A)を(B と)調和させる，和解させる ②(oneself to ～)(～を)仕方なく受け入れる,他動詞,,Part4,1711,
instill,(思想など)を(徐々に)教える，～を植え付ける,他動詞,,Part4,1712,
alert,①油断のない，用心深い ②(公的な)警告,形容詞,,Part4,1713,
cognitive,認知の,形容詞,,Part4,1714,
intuition,直観,名詞,,Part4,1715,
vow,①誓い ②～を誓う,名詞,,Part4,1716,
nightmare,①悪夢 ②悪夢のようなこと,名詞,,Part4,1717,
stereotype,固定観念,名詞,,Part4,1718,
illusion,幻想,名詞,,Part4,1719,
criterion,基準,名詞,,Part4,1720,
ideology,イデオロギー，(政治・経済的)思想,名詞,,Part4,1721,
tolerate,～を大目に見る，我慢する,他動詞,,Part4,1722,
overlook,①～を(うっかり)見落とす ②(人の欠点やミスなど)を見逃す，大目に見る ③(場所が)～を見渡す,他動詞,,Part4,1723,
conceive,①～を思い浮かべる ②～を妊娠する ③(of ～)(～を)想像する,他動詞,,Part4,1724,
misunderstand,(人，人の言うこと)を誤解している,他動詞,,Part4,1725,
keen,①(頭脳，感性などが)鋭い ②(be ― on ～)(～に)熱中して，好きで,形容詞,,Part4,1726,
subjective,主観的な,形容詞,,Part4,1727,
compulsory,①義務的な ②規定の,形容詞,,Part4,1728,
relieve,①～を取り除く ②～を安心させる,他動詞,,Part4,1729,
trim,①～を刈り込む，切り取る ②こぎれいな,他動詞,,Part4,1730,
disposal,①処分，廃棄 ②(at one's ―)～を自由にする,名詞,,Part4,1731,
scent,①(花，果物の良い)香り ②(動物が残したそれ自身の)臭い,名詞,,Part4,1732,
grain,①穀物 ②粒，少量,名詞,,Part4,1733,
wheat,小麦〈不可算〉,名詞,,Part4,1734,
deforestation,森林伐採,名詞,,Part4,1735,
drought,干ばつ,名詞,,Part4,1736,
irrigation,灌漑,名詞,,Part4,1737,
spectacle,①(きわめて印象的な)光景 ②(大がかりな)見せ物,名詞,,Part4,1738,
altitude,標高，高度,名詞,,Part4,1739,
catastrophe,大災害，災難,名詞,,Part4,1740,
wilderness,荒野，野原,名詞,,Part4,1741,
decay,①腐敗 ②腐敗する，衰える,名詞,,Part4,1742,
erosion,侵食,名詞,,Part4,1743,
flame,炎,名詞,,Part4,1744,
galaxy,銀河,名詞,,Part4,1745,
chill,①寒気 ②～を冷やす,名詞,,Part4,1746,
thermal,熱の,形容詞,,Part4,1747,
fertile,肥沃な，肥えた,形容詞,,Part4,1748,
fossil,①化石化した ②化石,形容詞,,Part4,1749,
exploit,①(自然の力など)を利用する ②～を搾取する,他動詞,,Part4,1750,
contaminate,～を汚染する,他動詞,,Part4,1751,
erupt,(火山などが)噴火する,自動詞,,Part4,1752,
roar,①ほえる ②うなり声，怒号，轟音,自動詞,,Part4,1753,
inhabit,～に生息している，ある,他動詞,,Part4,1754,
nurture,①～を育てる ②養育，教育,他動詞,,Part4,1755,
owl,フクロウ,名詞,,Part4,1756,
instinct,本能,名詞,,Part4,1757,
prey,①餌食 ②(on ～)餌食にする,名詞,,Part4,1758,
anatomy,①解剖(学)②(解剖学的に見た動植物の)構造,名詞,,Part4,1759,
mammal,哺乳動物，哺乳類,名詞,,Part4,1760,
predator,捕食動物，捕食者,名詞,,Part4,1761,
hybrid,交配種，雑種，ハイブリッド,名詞,,Part4,1762,
skull,頭蓋骨〈可算〉,名詞,,Part4,1763,
timber,(主に<英>)材木,名詞,,Part4,1764,
textile,①織物 ②織物の,名詞,,Part4,1765,
fabric,①布地，織物 ②組織，構造,名詞,,Part4,1766,
mill,製造工場,名詞,,Part4,1767,
weave,①～を織る ②～を編む,他動詞,,Part4,1768,
competent,有能な,形容詞,,Part4,1769,
optimistic,楽観的な,形容詞,,Part4,1770,
patriotic,(人，言動などが)愛国的な,形容詞,,Part4,1771,
noble,①高潔な ②貴族の ③貴族〈可算〉,形容詞,,Part4,1772,
naughty,いたずらな,形容詞,,Part4,1773,
arrogant,傲慢な,形容詞,,Part4,1774,
vigorous,①(人，活動が)精力的な ②活発な,形容詞,,Part4,1775,
humble,①控えめな ②卑しい，貧しい,形容詞,,Part4,1776,
eligible,資格のある,形容詞,,Part4,1777,
courtesy,礼儀正しさ,名詞,,Part4,1778,
resilient,回復の早い，回復力のある,形容詞,,Part4,1779,
inclined,①(be ～ to do)～する傾向がある ②～したい気持ちだ,形容詞,,Part4,1780,
haunt,①(亡霊，考えなどが)～につきまとう，出没する ②好んで行く場所，たまり場,他動詞,,Part4,1781,
intent,①(on ～)(～に)没頭した，決心した ②意図,形容詞,,Part4,1782,
indulge,①(in ～)(～に)ふける ②～を思いのままにさせる,自動詞,,Part4,1783,
flaw,傷，欠点,名詞,,Part4,1784,
defect,欠陥,名詞,,Part4,1785,
trait,特性,名詞,,Part4,1786,
analogy,類似点，類推，例え,名詞,,Part4,1787,
parallel,①類似(物)②(to ～)(～と)平行の，類似した,名詞,,Part4,1788,
indispensable,不可欠な,形容詞,,Part4,1789,
crucial,(極めて)重大な,形容詞,,Part4,1790,
grave,①重大な ②墓(穴),形容詞,,Part4,1791,
primary,①主な，第①の ②初期の，原始の,形容詞,,Part4,1792,
vital,不可欠な，きわめて重要な,形容詞,,Part4,1793,
integral,①不可欠な ②完全な,形容詞,,Part4,1794,
profound,深い,形容詞,,Part4,1795,
grim,(状況などが)厳しい,形容詞,,Part4,1796,
fierce,①(競争，嵐などが)激しい ②どう猛な,形容詞,,Part4,1797,
harsh,厳しい,形容詞,,Part4,1798,
acute,①深刻な ②(知能，知覚などが)鋭い ③急性の,形容詞,,Part4,1799,
ambiguous,曖昧な,形容詞,,Part4,1800,
misleading,誤解を招く，紛らわしい,形容詞,,Part4,1801,
obscure,①ぼやけた，わかりにくい ②無名の,形容詞,,Part4,1802,
mature,①成熟した，熟成した ②成熟する，熟成する,形容詞,,Part4,1803,
neat,きちんとした,形容詞,,Part4,1804,
decent,まともな，きちんとした,形容詞,,Part4,1805,
straightforward,①(方法などが)わかりやすい ②(人や行動が)率直な,形容詞,,Part4,1806,
sophisticated,①(機械，システムが)高度な ②洗練された，教養のある,形容詞,,Part4,1807,
elaborate,①手の込んだ，凝った ②～を苦労して作り上げる ③(on ～)(～を)詳しく話す,形容詞,,Part4,1808,
prompt,①迅速な ②～に促す,形容詞,,Part4,1809,
swift,素早い,形容詞,,Part4,1810,
mighty,強力な,形容詞,,Part4,1811,
explicit,(発言や文章などが)明確な,形容詞,,Part4,1812,
authentic,本物の,形容詞,,Part4,1813,
wit,機知，機知に富んだ人,名詞,,Part4,1814,
thrive,①(会社などが)好調である，繁栄する ②(動物などが)健康に育つ,自動詞,,Part4,1815,
dim,①薄暗い ②(記憶などが)ぼんやりした ③～を暗くする,形容詞,,Part4,1816,
gloomy,①薄暗い ②陰気な，悲観的な,形容詞,,Part4,1817,
barren,不毛な,形容詞,,Part4,1818,
idle,①(仕事がなく)何もしていない ②怠惰な ③(away)(～を)何もしないでいる,形容詞,,Part4,1819,
adverse,(何かを行うのに)不都合な，悪い,形容詞,,Part4,1820,
tiresome,退屈な，うんざりする,形容詞,,Part4,1821,
clumsy,無器用な,形容詞,,Part4,1822,
foul,①(味，臭いなどが)不快な ②(スポーツなどの)違反，ファウル,形容詞,,Part4,1823,
shabby,みすぼらしい，おんぼろの,形容詞,,Part4,1824,
outrageous,常軌を逸した，奇想天外な,形容詞,,Part4,1825,
absurd,ばかげた,形容詞,,Part4,1826,
fragile,壊れやすい，もろい,形容詞,,Part4,1827,
vulnerable,①傷つきやすい，弱い ②(非難，攻撃を)受けやすい，(病気に)かかりやすい,形容詞,,Part4,1828,
static,静的な，(経済などで)変化のない，活気のない,形容詞,,Part4,1829,
innate,(才能などが)先天的な，生まれつきの,形容詞,,Part4,1830,
exotic,①(動物が)外来の ②異国情緒のある,形容詞,,Part4,1831,
tame,①飼い慣らされた，従順な ②～を飼い慣らす,形容詞,,Part4,1832,
manifest,①明らかな ②(姿勢，感情など)を明らかにする,形容詞,,Part4,1833,
dense,密集した，(霧などが)濃い,形容詞,,Part4,1834,
transparent,透明な,形容詞,,Part4,1835,
consistent,①(with ～)矛盾のない，一致している ②安定した，不変の,形容詞,,Part4,1836,
coherent,一貫している,形容詞,,Part4,1837,
universal,普遍的な,形容詞,,Part4,1838,
underlying,根底にある,形容詞,,Part4,1839,
spontaneous,自然発生的な,形容詞,,Part4,1840,
mock,①模擬の，見せかけの ②(からかって)～をまねる ③～をあざける,形容詞,,Part4,1841,
collective,集団の、共同の,形容詞,,Part4,1842,
vertical,垂直の，縦の,形容詞,,Part4,1843,
ongoing,進行中の，継続中の,形容詞,,Part4,1844,
tender,①(肉などが)柔らかい ②(愛情があり)優しい ③(皮膚などが)弱い,形容詞,,Part4,1845,
upright,①直立して ②直立した,副詞,,Part4,1846,
ease,①簡単さ ②(痛み，心配など)を和らげる，楽にする,名詞,,Part4,1847,
rust,①さび〈不可算〉 ②さびる,名詞,,Part4,1848,
stain,①シミ，汚れ ②～にシミをつける，～を汚す,名詞,,Part4,1849,
rag,ぼろ切れ,名詞,,Part4,1850,
texture,感触、手触り,名詞,,Part4,1851,
preliminary,①予備的な，事前の ②予選の ③予選,形容詞,,Part4,1852,
mandatory,義務的な,形容詞,,Part4,1853,
indigenous,(動物，民族が)固有の,形容詞,,Part4,1854,
respective,それぞれの,形容詞,,Part4,1855,
multiply,①～を増やす ②(A by B)(A)に(B を)掛ける ③増える,他動詞,,Part4,1856,
soar,①(価格，温度が)急上昇する ②(鳥が)舞い上がる,自動詞,,Part4,1857,
diminish,減少する,自動詞,,Part4,1858,
accumulate,①～を蓄積する ②蓄積する,他動詞,,Part4,1859,
exceed,～を越える,他動詞,,Part4,1860,
abundant,豊富な,形容詞,,Part4,1861,
ample,豊富な,形容詞,,Part4,1862,
gross,①総計の ②(食べ物，行動などが)ひどい,形容詞,,Part4,1863,
infinite,無限の,形容詞,,Part4,1864,
sole,①唯一の ②足の裏，靴底,形容詞,,Part4,1865,
heap,①(積み重ねられたものの)山 ②(a ― of ～)たくさんの～,名詞,,Part4,1866,
fraction,①少量 ②分数，端数,名詞,,Part4,1867,
simultaneous,同時の,形容詞,,Part4,1868,
medieval,中世の,形容詞,,Part4,1869,
dawn,①夜明け ②夜が明ける ③(on ～)(～に)わかり始める,名詞,,Part4,1870,
span,①(継続した)期間 ②(集中力，注意力，機械の持続)期間,名詞,,Part4,1871,
adolescent,①思春期の若者 ②思春期の,名詞,,Part4,1872,
millennium,1000年間,名詞,,Part4,1873,
expire,期限が切れる,自動詞,,Part4,1874,
postpone,～を延期する,他動詞,,Part4,1875,
periodically,定期的に，周期的に，時折,副詞,,Part4,1876,
array,(an ― of ～)さまざまな，多彩な,名詞,,Part4,1877,
realm,領域，領土,名詞,,Part4,1878,
domain,領域,名詞,,Part4,1879,
boundary,境界(線),名詞,,Part4,1880,
spectrum,①(思想・活動などの)範囲 ②(光の)スペクトル,名詞,,Part4,1881,
equip,①～を装備させる，備え付ける ②(人)に(知識や能力などを)身につけさせる,他動詞,,Part4,1882,
transmit,①～を送る，伝える ②(病気など)をうつす,他動詞,,Part4,1883,
endow,～を授ける,他動詞,,Part4,1884,
inherit,～を受け継ぐ,他動詞,,Part4,1885,
retrieve,①～を回収する，取り戻す ②(ファイルなど)を検索する,他動詞,,Part4,1886,
displace,①～に取って代わる ②(戦争，災害などで)～を(故郷などから)追い出す,他動詞,,Part4,1887,
bond,①きずな ②公債，社債 (①②ともに〈可算〉),名詞,,Part4,1888,
hospitality,もてなし，歓迎,名詞,,Part4,1889,
certificate,証明書，免許状，鑑定書,名詞,,Part4,1890,
brochure,パンフレット,名詞,,Part4,1891,
outlet,①(電気の)コンセント ②(販売)店 ③(感情などの)はけ口,名詞,,Part4,1892,
accommodation,(<米>―s)宿泊施設,名詞,,Part4,1893,
haven,避難所、保護区,名詞,,Part4,1894,
venue,開催地，会場,名詞,,Part4,1895,
intersection,交差点,名詞,,Part4,1896,
pavement,(主に<英>)歩道,名詞,,Part4,1897,
pedestrian,歩行者,名詞,,Part4,1898,
excursion,小旅行，遠足,名詞,,Part4,1899,
shipping,(商品の)発送,名詞,,Part4,1900,
thread,①糸 ②～に糸を通す,名詞,,Part4,1901,
ornament,(小さな)飾り，置物,名詞,,Part4,1902,
cosmetic,①(―s)化粧品 ②美容の，化粧(用)の,名詞,,Part4,1903,
chamber,①部屋 ②(協会などの)会議所，議院,名詞,,Part4,1904,
commodity,①商品 ②有用なもの,名詞,,Part4,1905,
dwell,①住む ②(on ～)(～をくどくど)考える,自動詞,,Part4,1906,
acoustic,①音響の ②(アンプを用いない)アコースティックの,形容詞,,Part4,1907,
recipe,①レシピ，調理法 ②秘訣，原因,名詞,,Part4,1908,
intake,摂取(量),名詞,,Part4,1909,
precede,～に先行する,他動詞,,Part4,1910,
phase,段階，位相,名詞,,Part4,1911,
priority,優先(事項),名詞,,Part4,1912,
premise,①前提 ②(―s)(建物を含めた)敷地,名詞,,Part4,1913,
tomb,墓，古墳,名詞,,Part4,1914,
legend,①伝説，言い伝え ②伝説的人物,名詞,,Part4,1915,
masterpiece,傑作,名詞,,Part4,1916,
ritual,①(宗教的)儀式 ②儀式の,名詞,,Part4,1917,
worship,①崇拝，礼拝 ②～を崇拝する ③(神社などに)お参りする,名詞,,Part4,1918,
doctrine,(宗教上などの)教義,名詞,,Part4,1919,
legacy,遺産〈可算〉,名詞,,Part4,1920,
sin,(宗教上，道徳上の)罪,名詞,,Part4,1921,
swear,①誓う ②罵る,自動詞,,Part4,1922,
confess,①（to ～）（～を）白状する ②～を認める,自動詞,,Part4,1923,
carve,～を彫る，刻む,他動詞,,Part4,1924,
murmur,つぶやく,自動詞,,Part4,1925,
verbal,言葉による,形容詞,,Part4,1926,
oral,①口述の ②口の,形容詞,,Part4,1927,
eloquent,雄弁な,形容詞,,Part4,1928,
linguistic,言語の，言語学の,形容詞,,Part4,1929,
metaphor,隠喩，比喩,名詞,,Part4,1930,
prose,散文,名詞,,Part4,1931,
narrative,語り，物語,名詞,,Part4,1932,
plot,①（小説，演劇などの）筋 ②悪だくみ，陰謀,名詞,,Part4,1933,
draft,①下書き，草稿 ②～を徴兵する ③（― beer）生の（ビール）,名詞,,Part4,1934,
manuscript,(手書きの)原稿，写本,名詞,,Part4,1935,
paradox,逆説,名詞,,Part4,1936,
slang,（集合的に）俗語,名詞,,Part4,1937,
riddle,なぞなぞ，謎〈可算〉,名詞,,Part4,1938,
exhibit,①～を展示する ②～を示す ③展示物，展覧会,他動詞,,Part4,1939,
portray,～を描く,他動詞,,Part4,1940,
depict,(主に文字や絵や彫刻などで)～を描く,他動詞,,Part4,1941,
landmark,①目印，名所 ②画期的な出来事,名詞,,Part4,1942,
tease,～をからかう，冷やかす,他動詞,,Part4,1943,
delight,①～を喜ばせる ②（大）喜び,他動詞,,Part4,1944,
astonish,～を（とても）驚かせる,他動詞,,Part4,1945,
dread,①～を恐れる ②恐怖,他動詞,,Part4,1946,
attribute,①（A to B)（A）を（B）のせいだとする ②特性，属性,他動詞,,Part4,1947,
console,～を慰める,他動詞,,Part4,1948,
arouse,～を呼び起こす,他動詞,,Part4,1949,
distract,①（注意，意識など）をそらす ②～の気を紛らす,他動詞,,Part4,1950,
startle,～を驚かせる,他動詞,,Part4,1951,
thrill,①～をぞくぞく［わくわく］させる ②スリル,他動詞,,Part4,1952,
humiliate,～に恥をかかせる,他動詞,,Part4,1953,
adore,～を熱愛している,他動詞,,Part4,1954,
utter,①（叫び声など）を発する ②まったくの,他動詞,,Part4,1955,
exclaim,（驚き，怒りなどで）叫ぶ,自動詞,,Part4,1956,
shed,①（涙など）を流す ②（光）を当てる ③（不要なもの）～を取り除く ④（ヘビなどが）（皮）を脱ぐ，（木が葉っぱ）を落とす,他動詞,,Part4,1957,
resent,～に憤慨する,他動詞,,Part4,1958,
plead,①（with ～）（～に）懇願する ②～を申し立てる,自動詞,,Part4,1959,
yearn,①切望する ②～を切望する,自動詞,,Part4,1960,
long,（for ～）（～を）切望する,自動詞,,Part4,1961,
immerse,(A in B)(BにA)を没頭させる,他動詞,,Part4,1962,
bewilder,（通例，受け身）～を当惑させる,他動詞,,Part4,1963,
despise,～を軽蔑する,他動詞,,Part4,1964,
willing,（be ― to do）嫌がらずに～する,形容詞,,Part4,1965,
furious,激怒した,形容詞,,Part4,1966,
intimate,①親密な ②（知識などが）深い,形容詞,,Part4,1967,
aesthetic,①美的な ②審美眼がある,形容詞,,Part4,1968,
conscience,良心,名詞,,Part4,1969,
mercy,①慈悲，情け ②幸運,名詞,,Part4,1970,
compassion,同情，思いやり,名詞,,Part4,1971,
impulse,衝動,名詞,,Part4,1972,
aspiration,熱望,名詞,,Part4,1973,
grief,（人の死などに対する）深い悲しみ,名詞,,Part4,1974,
contempt,軽蔑,名詞,,Part4,1975,
insult,①侮辱 ②～を侮辱する,名詞,,Part4,1976,
nuisance,迷惑（になるもの）,名詞,,Part4,1977,
surge,①(感情などの)高まり ②(数字など)急増,名詞,,Part4,1978,
incentive,励み,名詞,,Part4,1979,
outcome,結果,名詞,,Part4,1980,
factor,要因,名詞,,Part4,1981,
liable,①（to do）～しがちだ ②（to ～）（病気などに）かかりやすい ③（for ～）（～に対して）（法的に）責任がある,形容詞,,Part4,1982,
thorough,完全な，徹底的な,形容詞,,Part4,1983,
adequate,十分な，適切な,形容詞,,Part4,1984,
overall,①全体的な，全面的な ②全体的に，全面的に,形容詞,,Part4,1985,
ultimate,究極の，最終の,形容詞,,Part4,1986,
genuine,①（感情が）心からの ②（絵画などが）本物の,形容詞,,Part4,1987,
slight,わずかな,形容詞,,Part4,1988,
radical,①根本的な，抜本的な ②過激な,形容詞,,Part4,1989,
trivial,ささいな,形容詞,,Part4,1990,
potent,強力な,形容詞,,Part4,1991,
likewise,同様に，同じように,副詞,,Part4,1992,
virtually,事実上，ほとんど,副詞,,Part4,1993,
abruptly,不意に，突然,副詞,,Part4,1994,
deliberately,①故意に ②慎重に,副詞,,Part4,1995,
exclusively,もっぱら，～専用で,副詞,,Part4,1996,
hence,だから，それゆえに,副詞,,Part4,1997,
namely,すなわち,副詞,,Part4,1998,
allegedly,(本当かどうかはわからないが)伝えられるところによると,副詞,,Part4,1999,
whereas,～だが一方,接続詞,,Part4,2000,
roam,歩き回る,自動詞,,α,2001,
stroll,散策する,自動詞,,α,2002,
circulate,①循環する ②～を循環させる,自動詞,,α,2003,
